stat,filename,set,combo_1,combo_2,combo_3,combo_4,combo_5,combo_6,combo_7,combo_8,combo_9,combo_10,combo_11,combo_12,combo_13,combo_14,combo_15,combo_16,combo_17,combo_18,combo_19,combo_20,combo_21,combo_22,combo_23,combo_24,combo_25
speed,set008-B2_249.txt,08,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54
distance,set008-B2_249.txt,08,12317.82,12317.82,12317.82,12317.82,12317.82,12317.82,12317.82,12317.82,12317.82,12317.82,12317.82,12317.82,12317.82,12317.82,12317.82,12317.82,12317.82,12317.82,12317.82,12317.82,12317.82,12317.82,12317.82,12317.82,12317.82
trough,set008-B2_3.txt,08,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122
speed,set008-B2_3.txt,08,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
distance,set008-B2_3.txt,08,74.77,74.77,74.77,74.77,74.77,74.77,74.77,74.77,74.77,74.77,74.77,74.77,74.77,74.77,74.77,74.77,74.77,74.77,74.77,74.77,74.77,74.77,74.77,74.77,74.77
trough,set008-B2_359.txt,08,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77
speed,set008-B2_359.txt,08,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27
distance,set008-B2_359.txt,08,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88
trough,set008-B2_385.txt,08,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
speed,set008-B2_385.txt,08,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
distance,set008-B2_385.txt,08,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03
trough,set008-B2_392.txt,08,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
speed,set008-B2_392.txt,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distance,set008-B2_392.txt,08,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26
trough,set008-B2_397.txt,08,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
speed,set008-B2_397.txt,08,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
distance,set008-B2_397.txt,08,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28
trough,set008-B2_407.txt,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
speed,set008-B2_407.txt,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distance,set008-B2_407.txt,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trough,set008-B2_77.txt,08,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128
speed,set008-B2_77.txt,08,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
distance,set008-B2_77.txt,08,1333.25,1333.25,1333.25,1333.25,1333.25,1333.25,1333.25,1333.25,1333.25,1333.25,1333.25,1333.25,1333.25,1333.25,1333.25,1333.25,1333.25,1333.25,1333.25,1333.25,1333.25,1333.25,1333.25,1333.25,1333.25
trough,set008-B3_112.txt,08,3,3,3,3,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
speed,set008-B3_112.txt,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distance,set008-B3_112.txt,08,0.63,0.63,0.63,0.63,1.26,0.63,0.63,1.26,1.26,1.26,0.63,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26
trough,set008-B3_120.txt,08,18,18,18,18,19,18,18,19,19,19,18,19,19,19,19,19,19,19,19,19,19,19,19,19,20
speed,set008-B3_120.txt,08,1.27,1.34,1.34,1.26,2.18,1.34,1.26,2.18,2.18,2.4,1.26,2.18,2.4,2.4,2.4,2.18,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,3.32
distance,set008-B3_120.txt,08,6.91,6.91,6.91,6.91,7.54,6.91,6.91,7.54,7.54,7.54,6.91,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,8.17
trough,set008-B3_200.txt,08,16,16,16,17,18,16,17,18,18,18,18,18,18,18,19,18,18,19,19,19,18,19,19,19,19
speed,set008-B3_200.txt,08,0.53,0.53,0.53,1.55,3.91,0.53,1.55,3.39,3.91,3.39,3.39,3.39,3.91,3.39,4.4,3.91,3.39,4.4,4.4,4.4,3.39,4.4,4.4,4.4,4.7
distance,set008-B3_200.txt,08,4.4,4.4,4.4,5.03,5.65,4.4,5.03,5.65,5.65,5.65,5.65,5.65,5.65,5.65,6.28,5.65,5.65,6.28,6.28,6.28,5.65,6.28,6.28,6.28,6.28
trough,set008-B3_265.txt,08,13,13,13,13,13,12,13,13,13,13,13,13,13,13,13,13,13,13,14,14,13,13,14,15,15
speed,set008-B3_265.txt,08,1.18,1.13,2.7,2.7,2.7,1.13,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.74,2.7,2.7,2.74,4.02,4.27,2.7,2.74,4.27,5.26,5.26
distance,set008-B3_265.txt,08,3.14,3.14,3.77,3.77,3.77,3.14,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,4.4,4.4,3.77,3.77,4.4,5.03,5.03
trough,set008-B3_31.txt,08,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,5,5,4,5,5,5,6
speed,set008-B3_31.txt,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distance,set008-B3_31.txt,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0.63,0.63,0.63,0,0.63,0.63,0.63,1.26
trough,set008-B3_52.txt,08,12508,12509,12509,12509,12509,12509,12509,12509,12509,12509,12509,12509,12509,12509,12509,12509,12509,12509,12509,12510,12509,12509,12509,12510,12510
speed,set008-B3_52.txt,08,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29
distance,set008-B3_52.txt,08,7855.63,7856.26,7856.26,7856.26,7856.26,7856.26,7856.26,7856.26,7856.26,7856.26,7856.26,7856.26,7856.26,7856.26,7856.26,7856.26,7856.26,7856.26,7856.26,7856.89,7856.26,7856.26,7856.26,7856.89,7856.89
trough,set008-B4_156.txt,08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
speed,set008-B4_156.txt,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distance,set008-B4_156.txt,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trough,set008-B4_253.txt,08,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
speed,set008-B4_253.txt,08,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31
distance,set008-B4_253.txt,08,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54
trough,set008-B4_304.txt,08,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4
speed,set008-B4_304.txt,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distance,set008-B4_304.txt,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trough,set008-B4_343.txt,08,11878,11876,11875,11872,11872,11875,11872,11872,11872,11869,11872,11872,11870,11869,11869,11872,11869,11869,11869,11869,11869,11869,11869,11869,11869
speed,set008-B4_343.txt,08,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
distance,set008-B4_343.txt,08,7461.06,7459.81,7459.18,7457.29,7457.29,7459.18,7457.29,7457.29,7457.29,7455.41,7457.29,7457.29,7456.04,7455.41,7455.41,7457.29,7455.41,7455.41,7455.41,7455.41,7455.41,7455.41,7455.41,7455.41,7455.41
trough,set012-A1_142.txt,12,198,186,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184
speed,set012-A1_142.txt,12,0.94,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
distance,set012-A1_142.txt,12,119.38,112.47,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84
trough,set012-A1_282.txt,12,1504,1537,1519,2004,2003,1516,2264,2003,2001,2004,2004,2003,2009,2004,2004,2001,2004,2004,2004,2004,2004,2004,2004,2004,2004
speed,set012-A1_282.txt,12,0.37,0.43,0.36,0.39,0.38,0.36,0.93,0.38,0.38,0.38,0.38,0.38,0.39,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
distance,set012-A1_282.txt,12,933.65,955.02,943.71,1249.06,1248.43,941.82,1412.42,1248.43,1247.18,1249.69,1249.06,1248.43,1252.83,1249.69,1249.69,1247.18,1249.69,1249.69,1249.69,1249.69,1249.69,1249.69,1249.69,1249.69,1249.69
trough,set012-A1_33.txt,12,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649
speed,set012-A1_33.txt,12,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
distance,set012-A1_33.txt,12,1662.48,1662.48,1662.48,1662.48,1662.48,1662.48,1662.48,1662.48,1662.48,1662.48,1662.48,1662.48,1662.48,1662.48,1662.48,1662.48,1662.48,1662.48,1662.48,1662.48,1662.48,1662.48,1662.48,1662.48,1662.48
trough,set012-A1_47.txt,12,25,26,33,23,15,28,26,17,13,9,20,16,13,9,6,13,9,6,6,6,7,6,6,6,6
speed,set012-A1_47.txt,12,1.69,1.65,3.25,2.58,4.76,2.41,2.71,2.1,1.74,0.21,2.07,1.95,3.33,0.21,0,1.74,0.21,0,0,0,0,0,0,0,0
distance,set012-A1_47.txt,12,9.42,10.68,16.34,10.05,5.65,13.19,11.94,6.91,4.4,1.88,8.17,6.28,4.4,1.88,1.26,4.4,1.88,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26
trough,set012-A1_66.txt,12,10643,10606,10586,10574,10572,10597,10578,10572,10572,10572,10574,10572,10572,10572,10572,10572,10572,10572,10572,10572,10572,10572,10572,10572,10572
speed,set012-A1_66.txt,12,0.44,0.43,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42
distance,set012-A1_66.txt,12,6685.74,6662.49,6649.93,6642.39,6641.13,6656.84,6644.9,6641.13,6641.13,6641.13,6642.39,6641.13,6641.13,6641.13,6641.13,6641.13,6641.13,6641.13,6641.13,6641.13,6641.13,6641.13,6641.13,6641.13,6641.13
trough,set012-A2_232.txt,12,11219,11219,11219,11219,11219,11219,11219,11219,11219,11219,11219,11219,11219,11219,11219,11219,11219,11219,11219,11219,11219,11219,11219,11219,11219
speed,set012-A2_232.txt,12,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
distance,set012-A2_232.txt,12,7048.27,7048.27,7048.27,7048.27,7048.27,7048.27,7048.27,7048.27,7048.27,7048.27,7048.27,7048.27,7048.27,7048.27,7048.27,7048.27,7048.27,7048.27,7048.27,7048.27,7048.27,7048.27,7048.27,7048.27,7048.27
trough,set012-A2_254.txt,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
speed,set012-A2_254.txt,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distance,set012-A2_254.txt,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trough,set012-A2_281.txt,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
speed,set012-A2_281.txt,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distance,set012-A2_281.txt,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trough,set012-A2_383.txt,12,2879,2879,2879,2879,2879,2879,2879,2879,2879,2879,2879,2879,2879,2879,2879,2879,2879,2879,2879,2879,2879,2879,2879,2879,2879
speed,set012-A2_383.txt,12,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
distance,set012-A2_383.txt,12,1805.11,1805.11,1805.11,1805.11,1805.11,1805.11,1805.11,1805.11,1805.11,1805.11,1805.11,1805.11,1805.11,1805.11,1805.11,1805.11,1805.11,1805.11,1805.11,1805.11,1805.11,1805.11,1805.11,1805.11,1805.11
trough,set012-A3_131.txt,12,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696,3696
speed,set012-A3_131.txt,12,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
distance,set012-A3_131.txt,12,2320.31,2320.31,2320.31,2320.31,2320.31,2320.31,2320.31,2320.31,2320.31,2320.31,2320.31,2320.31,2320.31,2320.31,2320.31,2320.31,2320.31,2320.31,2320.31,2320.31,2320.31,2320.31,2320.31,2320.31,2320.31
trough,set012-A3_301.txt,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
speed,set012-A3_301.txt,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distance,set012-A3_301.txt,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trough,set012-A3_312.txt,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
speed,set012-A3_312.txt,12,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
distance,set012-A3_312.txt,12,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77
trough,set012-A3_351.txt,12,5084,5084,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5085,5086,5087
speed,set012-A3_351.txt,12,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
distance,set012-A3_351.txt,12,3189.25,3189.25,3189.88,3189.88,3189.88,3189.88,3189.88,3189.88,3189.88,3189.88,3189.88,3189.88,3189.88,3189.88,3189.88,3189.88,3189.88,3189.88,3189.88,3189.88,3189.88,3189.88,3189.88,3190.51,3191.14
trough,set012-A3_412.txt,12,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936,3936
speed,set012-A3_412.txt,12,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
distance,set012-A3_412.txt,12,2472.36,2472.36,2472.36,2472.36,2472.36,2472.36,2472.36,2472.36,2472.36,2472.36,2472.36,2472.36,2472.36,2472.36,2472.36,2472.36,2472.36,2472.36,2472.36,2472.36,2472.36,2472.36,2472.36,2472.36,2472.36
trough,set012-A3_444.txt,12,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
speed,set012-A3_444.txt,12,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42
distance,set012-A3_444.txt,12,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73,20.73
trough,set012-A4_129.txt,12,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43
speed,set012-A4_129.txt,12,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.69
distance,set012-A4_129.txt,12,18.85,18.85,18.85,18.85,18.85,18.85,18.85,18.85,18.85,18.85,18.85,18.85,18.85,18.85,18.85,18.85,18.85,18.85,18.85,18.85,18.85,18.85,18.85,18.85,19.48
trough,set012-A4_145.txt,12,10929,10922,10920,10917,10913,10922,10918,10917,10912,10911,10916,10914,10912,10909,10907,10912,10909,10907,10907,10907,10909,10907,10907,10907,10905
speed,set012-A4_145.txt,12,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
distance,set012-A4_145.txt,12,6854.12,6849.73,6848.47,6846.59,6844.07,6849.73,6847.21,6846.59,6843.44,6843.44,6845.96,6844.7,6843.44,6842.82,6841.56,6843.44,6842.82,6841.56,6841.56,6841.56,6842.82,6841.56,6841.56,6841.56,6840.3
trough,set012-A4_205.txt,12,35,37,24,17,19,25,19,17,12,9,18,19,11,8,3,12,9,5,2,1,7,3,2,1,0
speed,set012-A4_205.txt,12,4.84,5.62,2.91,4.31,4.94,3.78,4.03,4.09,2.02,2.51,6.37,4.94,2.83,0,0,2.02,2.42,0,0,0,0,0,0,0,0
distance,set012-A4_205.txt,12,14.45,16.34,8.17,5.65,6.91,8.8,6.28,5.65,3.14,1.88,6.28,6.91,2.51,1.26,0,3.14,1.88,0,0,0,1.26,0,0,0,0
trough,set012-A4_316.txt,12,19,32,9,7,7,30,7,7,6,6,7,7,6,5,4,6,6,5,3,3,5,4,3,3,3
speed,set012-A4_316.txt,12,3.33,3.14,0.12,0.23,0.23,4.61,0.23,0.23,0,0,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0
distance,set012-A4_316.txt,12,8.8,16.96,2.51,1.88,1.88,15.71,1.88,1.88,1.26,1.26,1.88,1.88,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26
trough,set012-A4_416.txt,12,20,18,16,14,13,18,14,13,13,12,14,13,13,12,12,13,12,12,10,10,12,12,10,10,10
speed,set012-A4_416.txt,12,1.93,2.23,0.34,0.34,0.34,2.19,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
distance,set012-A4_416.txt,12,6.91,6.28,5.03,4.4,3.77,6.28,4.4,3.77,3.77,3.77,4.4,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77
trough,set012-A4_83.txt,12,10,9,8,7,5,7,8,6,5,2,6,5,5,2,2,5,2,2,2,2,2,2,2,2,2
speed,set012-A4_83.txt,12,1.9,1.9,1.9,1.9,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distance,set012-A4_83.txt,12,2.51,2.51,1.88,1.88,0.63,1.26,1.88,1.26,0.63,0,1.26,0.63,0.63,0,0,0.63,0,0,0,0,0,0,0,0,0
trough,set012-A4_91.txt,12,10,12,9,7,7,11,7,7,6,5,7,7,6,3,3,6,3,3,3,2,3,3,3,1,0
speed,set012-A4_91.txt,12,0.14,3.21,3.0,3.0,15.85,2.93,3.29,3.0,0,0,3.0,15.85,0,0,0,0,0,0,0,0,0,0,0,0,0
distance,set012-A4_91.txt,12,1.88,3.14,1.88,1.88,1.88,2.51,1.88,1.88,1.26,0.63,1.88,1.88,1.26,0.63,0.63,1.26,0.63,0.63,0.63,0,0.63,0.63,0.63,0,0
trough,set012-B1_2.txt,12,8404,8404,8404,8404,8404,8404,8404,8404,8404,8404,8404,8404,8404,8404,8404,8404,8404,8404,8404,8404,8404,8404,8404,8404,8404
speed,set012-B1_2.txt,12,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31
distance,set012-B1_2.txt,12,5278.98,5278.98,5278.98,5278.98,5278.98,5278.98,5278.98,5278.98,5278.98,5278.98,5278.98,5278.98,5278.98,5278.98,5278.98,5278.98,5278.98,5278.98,5278.98,5278.98,5278.98,5278.98,5278.98,5278.98,5278.98
trough,set012-B1_235.txt,12,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
speed,set012-B1_235.txt,12,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
distance,set012-B1_235.txt,12,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4
trough,set012-B1_308.txt,12,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146
speed,set012-B1_308.txt,12,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
distance,set012-B1_308.txt,12,718.78,718.78,718.78,718.78,718.78,718.78,718.78,718.78,718.78,718.78,718.78,718.78,718.78,718.78,718.78,718.78,718.78,718.78,718.78,718.78,718.78,718.78,718.78,718.78,718.78
trough,set012-B1_333.txt,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
speed,set012-B1_333.txt,12,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
distance,set012-B1_333.txt,12,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91,6.91
trough,set012-B1_356.txt,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
speed,set012-B1_356.txt,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distance,set012-B1_356.txt,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trough,set012-B1_357.txt,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
speed,set012-B1_357.txt,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distance,set012-B1_357.txt,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trough,set012-B1_404.txt,12,3157,3157,3157,3157,3157,3157,3157,3157,3157,3157,3157,3157,3157,3157,3157,3157,3157,3157,3157,3157,3157,3157,3157,3157,3157
speed,set012-B1_404.txt,12,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
distance,set012-B1_404.txt,12,1982.29,1982.29,1982.29,1982.29,1982.29,1982.29,1982.29,1982.29,1982.29,1982.29,1982.29,1982.29,1982.29,1982.29,1982.29,1982.29,1982.29,1982.29,1982.29,1982.29,1982.29,1982.29,1982.29,1982.29,1982.29
trough,set012-B1_77.txt,12,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
speed,set012-B1_77.txt,12,0.33,0.33,0.33,0.33,0.34,0.33,0.33,0.34,0.34,0.34,0.33,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.33,0.34,0.34,0.33,0.33,0.33
distance,set012-B1_77.txt,12,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88
